0,1,labels
-0.59475166,2.8081868,0
-0.588715,1.7541295,0
-0.75579953,-1.3204858,6
0.5859101,-1.7861704,9
0.6391433,0.67471445,8
1.4406363,-1.2880348,7
-0.047106534,1.0207945,3
-0.13930663,0.9420388,3
0.75270736,-2.8072782,7
0.2984552,-1.6673887,9
-0.73781973,-0.557566,6
-3.0515795,-0.81037974,2
0.67684764,-0.3211059,9
-1.9375343,0.53926444,3
0.5064094,-0.11936772,4
-1.9041629,-1.1345745,2
-1.1149812,4.5550456,0
-0.9876332,1.874045,0
-1.7722776,1.7063924,5
0.12196545,-1.0547714,4
0.88513494,-1.2550081,7
0.40160605,0.95463526,8
1.8028595,0.6279514,1
-0.3848272,-0.40129805,6
1.8286946,1.9082714,1
2.1991057,0.8323062,1
0.83812654,0.25148192,3
-1.4172018,4.805977,0
-0.2028084,0.72181576,5
0.80162716,-0.6045106,4
0.48346716,0.63789225,8
-2.6657064,0.8904586,3
-1.7282813,1.8627847,5
0.9848784,-0.95450485,7
0.18195672,1.0019693,8
2.2656136,0.909298,1
-0.81917083,-0.19092624,6
-1.2100428,1.1210111,8
-1.3945543,0.73900324,3
0.59773076,-1.1835178,4
0.019606618,0.12903872,5
-1.4481491,2.8971574,0
-0.5246224,-0.33308887,6
-2.165966,-2.2935836,2
1.3791025,0.23801981,1
0.014194829,0.20767345,8
-1.6119573,0.92683035,3
-1.1600622,3.2986503,0
-0.563762,4.1360297,0
0.39212283,-0.8863115,9
1.393653,0.11407654,9
-0.09177792,0.62463015,5
2.1099436,1.0802262,1
1.6940625,2.173037,1
0.08387764,0.9759634,9
-0.020620646,1.10769,3
-0.24948096,0.69078076,5
0.73662245,-0.3155591,4
0.6995411,0.5254728,2
-1.3644278,1.1086663,8
0.07924758,-1.2197789,9
0.93706477,-0.77349687,7
-0.46482384,1.8977828,0
0.45416695,0.910216,8
-1.8742309,1.8096632,8
1.0078514,-0.33720618,9
2.1132112,0.105366096,1
0.6360335,-0.65555435,9
-1.2357805,-1.240333,2
-0.14606914,0.3064956,5
0.4365474,0.90830004,8
