0,1,labels
-0.5188984,-5.5764694,2
1.4210947,-1.2206827,6
4.5586896,-2.326952,7
-0.28194863,3.6707788,8
-1.6703639,0.39435768,4
-2.7569032,4.834833,8
-4.2312737,-1.3077765,1
0.53196067,3.1741738,3
-6.2853074,0.26084438,9
-1.5595158,-4.458948,4
-0.98773766,-2.6466517,4
-2.1990612,0.02344986,5
0.11866668,-0.88942325,4
-5.251438,4.5188003,1
5.61903,-0.71300614,7
-0.34614697,-2.206568,0
1.669163,-7.172944,6
-1.6763974,-2.0424037,9
-3.5007162,-2.4580383,9
-0.18648824,6.039508,8
-2.7313318,6.2939215,0
-2.8456087,-1.075147,9
-3.6262999,1.1597478,8
3.0582259,-0.11087406,6
-5.4463973,0.6917375,9
-4.1154532,-0.76147276,6
-4.3904476,3.7373147,1
-0.62324387,-1.475908,5
1.7681394,9.957656,1
1.914516,-5.408656,7
-5.0501075,6.036055,9
-2.4081576,0.52448845,5
-2.7701197,2.2107377,8
-2.3805408,3.018989,9
2.335547,8.132347,8
-0.86710894,-2.2669158,0
-0.1401447,8.130325,0
-1.8436433,3.5439587,4
-4.2885647,2.141425,9
0.8945452,1.7912533,3
0.07880241,3.427458,9
0.87557006,-5.654875,5
1.629896,-5.5588555,5
-0.8899984,0.5759333,3
-3.2128258,-3.8420835,0
-2.3969498,4.8964972,0
-1.6206843,-4.6978054,5
2.458443,-4.6974716,2
3.9975407,-0.51455784,7
-0.013951659,-3.3743038,5
0.39067417,-4.679331,4
1.4405156,-0.91453993,6
-2.9548326,5.0789227,8
-3.1690564,6.086291,1
0.39845595,-7.375027,5
-2.7862756,-0.8263483,5
-6.9300966,1.1472815,1
1.9248189,-7.656426,7
-1.8722215,3.2627532,8
-6.2104645,4.0921097,0
2.7892194,5.623789,2
0.8246881,1.2306318,4
-1.8411229,1.1490148,0
-1.3968899,-2.4105594,4
-4.8278317,5.4793324,1
2.9724088,-3.3875148,3
-6.6369233,-4.939408,3
-2.2627802,3.7934911,6
-3.7158968,-3.8809772,7
1.4581782,8.577814,1
2.2797017,-6.2313695,4
-0.1126971,0.525788,5
0.21536365,-2.7776556,7
-6.8185825,-2.2811642,8
-1.4547807,-0.65615344,7
-0.032177404,0.3329389,2
-2.3371897,-2.5755596,6
-1.2440659,-6.957403,4
2.1468081,5.7855372,0
-3.7507155,6.2724395,8
1.9664078,-1.1469808,4
-4.8234725,5.44425,8
-3.6305835,-7.743576,6
-4.074398,5.2130957,1
2.2700882,10.919395,0
-5.08308,-2.7164216,1
-4.846057,-3.0226488,9
-2.1676338,1.7362167,6
-2.5499933,-6.4994054,6
-0.9276679,2.5210433,0
1.3601294,-7.335592,4
-1.1347218,6.256734,8
0.7549461,-9.813351,7
-3.780571,-10.067146,2
-5.732271,2.269628,7
-2.2991824,-0.26723883,7
0.60787404,4.6801367,8
-1.6317637,-2.0706391,5
2.4704158,-1.5605056,4
-1.8641279,-5.557744,0
0.8331113,-4.1232343,5
-0.10221502,-1.9121873,2
2.1016073,-5.991276,4
-3.97397,-6.9679046,1
-4.933101,-4.9643903,9
2.2927737,-0.13967097,3
-0.16151622,-5.1947517,4
0.26068184,-2.4186869,2
-5.2298994,1.6737511,9
-3.0143478,0.7492677,8
-4.590651,-0.7366005,0
-1.76618,-6.5219383,3
-1.1978269,-1.4364326,5
0.351341,-0.23343858,2
-3.6837804,-3.1051147,9
-5.64361,6.4035654,8
2.5631657,8.91903,0
-3.2217023,0.059930563,2
-2.6287684,-2.2041714,6
-5.98294,4.278682,9
-0.08788869,-5.7468324,3
-2.8643763,7.8334594,9
3.298367,-7.0493174,3
-4.3051615,1.0057087,2
-1.3385444,-2.4408226,2
2.8411252,-4.314962,4
0.66673404,-1.3707324,6
0.646838,2.4135623,7
1.8675201,-1.469638,7
-3.9258294,5.991675,0
-2.2585363,1.8050618,3
2.2944937,-6.9137683,3
-0.43380687,2.0554752,0
0.39611673,-4.0813055,3
0.38409537,2.2181413,9
0.5222682,-0.6645515,7
2.2560005,-1.2797172,5
-1.1470315,3.7313163,9
2.5508635,-0.67404723,5
-2.283908,9.445064,9
-1.5676459,7.35472,0
-2.3646038,-1.2196155,4
3.2202682,7.865016,3
-3.6096494,0.5389616,9
-2.3595338,-4.025922,5
-4.3472414,-1.3216892,8
0.17184009,-2.8606358,6
-0.9150886,2.6286175,9
-1.7944561,-6.058765,5
-5.0990543,4.76373,8
2.0677776,5.564504,2
1.960838,8.618929,9
-2.7518485,0.063676775,3
-1.9345708,0.15062116,6
4.364879,4.578593,5
-5.6103415,3.8815818,7
1.6736414,-0.97793436,6
-1.7257288,0.0117506385,8
-3.9941783,-1.1217667,1
-1.8218813,-8.955268,6
-3.2240856,-0.9326203,5
-3.7306604,-3.6631231,0
-7.0683255,3.0218225,8
5.002295,-4.343876,4
-2.7695332,-3.4546754,8
-1.5914748,-3.1448157,4
-5.03228,2.1737587,0
-0.88880265,-4.4604573,4
-1.7624333,-4.668969,0
5.9333863,2.6080213,5
-5.079086,0.91515785,1
1.3879809,-2.195823,6
0.36500114,-1.7076226,5
0.29429725,0.7059578,9
2.7923741,-0.09650001,4
-1.5228015,1.7553486,8
0.6794345,-3.1480243,6
1.0834612,-2.1810858,4
-4.921433,3.590641,9
-1.8734976,-3.9979239,6
1.8449483,5.8140216,2
-2.225834,2.3161054,7
-1.9892905,2.2535944,0
0.3124029,-1.4441133,6
2.288053,-4.0472665,3
-1.6696812,5.910661,9
5.157917,10.328274,2
-1.3072573,0.9557974,6
-5.8882694,0.6748495,7
-0.21842559,0.2085123,6
-6.8287187,4.08625,0
0.6643843,-0.40298328,7
-0.53897643,-2.0194557,6
3.0105486,-6.010794,4
3.1934423,0.84644294,8
-1.1492944,-7.628202,2
-0.8414071,-0.9192442,8
-4.2744055,-1.8118482,5
-2.1969018,-1.4200578,6
3.6470366,2.854319,3
-2.1333575,1.5496469,4
1.3595655,4.4323916,0
-1.0670816,0.95807916,9
-3.394576,2.5003252,7
-1.063618,-1.8770533,2
1.8888282,-6.5995264,1
-0.73055744,-0.7034157,6
-0.6164719,-5.766772,2
-1.7056985,-1.2577498,6
-0.33346465,-7.6804247,2
-1.2633243,1.8480188,3
1.5322337,-6.6805687,3
-0.7129137,3.1773114,1
1.0869386,-3.0951319,5
-0.9478632,-0.8702114,0
2.8972266,0.04900642,3
-5.1915493,-3.3308208,1
-0.78248703,3.0103128,7
2.2693582,-2.666021,8
-1.1360892,0.5758994,3
-1.3777838,3.133122,1
-0.21008763,3.9567175,8
0.84127104,8.087269,0
0.07864413,-3.969365,6
0.53171074,6.204479,9
-4.4171834,-7.6637883,2
-2.547699,-2.6610465,3
-0.35945892,-3.0638614,7
-6.7342124,5.4617248,9
-3.151504,-3.4979506,5
0.17821668,-3.5022142,3
1.1050324,0.92097795,8
-4.991858,-3.967676,8
-1.3647317,1.0850412,1
-1.5984358,2.2441654,9
-2.3333607,0.17946541,7
-1.7986215,4.3497877,2
-6.222419,-0.19480059,9
-2.8286283,-6.9175663,6
-0.5876049,3.2009485,8
-3.530447,2.2245262,9
2.1783555,9.97847,9
5.1752806,8.518029,0
2.0505185,6.100694,1
3.9076273,-3.0081036,0
0.45196486,-0.05262704,1
0.35840684,2.7992406,3
-5.2988725,-7.851642,6
-0.7415227,-3.0030575,4
2.115111,-5.0358515,5
-3.0203986,0.99733883,1
4.6927958,7.2464514,2
-1.7932267,2.1100938,1
-2.01557,2.1749256,9
6.762934,9.105278,3
-0.03184387,2.2550173,6
1.2172861,-3.219778,6
0.3302786,-2.1480534,4
0.060522377,-9.557258,5
6.3157663,0.45431244,3
-4.5680156,3.0187278,5
0.59293073,-3.0826504,9
2.7906094,4.207462,5
0.40347847,-3.9810243,4
-3.576167,-2.2327547,9
-3.177042,-3.6293898,0
0.05761248,0.11908537,2
-0.39176792,-1.3234278,6
-0.5147382,-3.1896155,2
0.38032907,-0.06779844,3
0.6966797,5.796314,2
-2.4458976,-11.437232,6
0.41762853,-0.2801317,6
1.2131954,-4.519332,3
1.0375862,7.656514,0
-1.5212679,-0.9292373,5
-3.5191863,0.5918203,9
-2.6276805,-2.7674062,7
-0.8374063,-5.6029773,6
-3.8636572,1.1031656,7
-1.7782873,2.6902087,8
5.832196,-1.4366992,8
-3.8275852,-10.04767,5
-1.7235858,-4.7499065,7
-2.726947,-1.0788126,1
3.684894,7.564139,0
-0.7355601,3.1634083,8
2.164275,-4.8000817,1
-1.2018095,-0.8183572,7
2.8355021,4.117402,3
0.46208477,-1.3406754,6
-1.8998166,4.0284276,8
-3.6055207,4.321727,9
-0.97988087,-6.954207,9
-2.7765126,-5.1106043,4
0.069844514,0.40494242,8
-2.9465194,7.5850034,8
1.4570907,-4.6193714,3
-0.843663,-4.1864343,9
0.045879364,-5.299282,7
-0.14264113,-5.137994,4
-4.3141956,6.712758,7
-4.312297,3.5680125,0
1.2819492,-3.251732,7
-5.3535347,-2.203196,1
-2.6023889,-5.2052717,3
4.2103057,-0.12151289,0
-4.186499,3.0261698,8
-5.924377,1.0056893,7
-3.5829773,-0.29315016,8
-0.5095588,-0.05625038,8
5.3214636,11.387926,2
-0.11859149,-0.6953386,7
1.1196152,0.45621884,0
-1.2608542,-1.3956877,7
1.8993891,1.6131926,6
1.6482391,-0.38183668,7
2.1299624,-3.663353,4
-1.2618808,-3.0974796,6
-6.585591,0.13824591,9
-2.095274,-2.592025,7
-2.473298,-9.183391,6
1.0128671,-2.5037713,7
-0.7863277,-1.340754,7
-2.1150768,-4.560153,1
5.044819,4.843354,0
-1.9074364,-0.6081954,3
3.6098495,-0.43236846,8
1.1925253,-0.7361507,5
-0.3267578,-6.35519,3
-1.0215772,-5.352178,6
1.8990049,-5.368312,4
-0.8771106,0.55068153,2
3.199872,-1.0303065,2
1.6916125,0.09870182,7
1.2479805,-4.7669544,9
3.4250665,-1.8099769,8
-4.6870937,-1.2371294,9
-0.25051898,-2.134315,8
-0.40017003,-4.9386506,4
-0.13388002,-2.1303165,4
0.21903166,-0.7313143,2
-0.022016495,-5.888674,5
0.26049006,1.7402686,7
